,tweet,source,tweet_id,user_id,Impoliteness,Intolerance,uncivil_confidence,uncivil_binary_label,bin_confidence,impo_alon,into_alon,note_alon
12843,"@USER @USER And many Republicans are not fighting back, they are complacent. There is an awakening happening both spiritual and political. We need all fighters.",active_learning,1.48163E+18,1.4731E+18,0,1,1,1,1,,,
12844,"THESE are LIVES, not NUMBERS! Who will not only mourn but FIGHT for these KIDS! @LINK",active_learning,1.49265E+18,1.07344E+18,1,0,0.666666667,1,0.666666667,,,
12845,This is what the lies @USER @USER have caused. Same with baseball game shooting. These people need crushed but the @USER needs replaced with Patriots and not self serving globalist like McConnell and Graham if we expect to move forward! @USER,active_learning,1.49362E+18,1.45819E+18,1,0,0.6,1,0.8,,,
12846,@USER These nut-jobs are pawns. I feel like the master plan is global not local. This is a reshuffling of the world power deck. As a self-proclaimed progressive I worry that having an equitable mindset leaves you in the minority not the majority. This is shocking + so scary!!!,active_learning,1.47E+18,72450632,1,0,1,1,1,,,
12847,"@USER @USER Hopefully, immigrants and more importantly minorities would wake the fuck up and understand the Democrats don't give a flying fuck about them. they are just exploiting them bigly.",active_learning,1.37404E+18,2868902709,1,1,1,1,1,,,
12848,#WokeismWaffles #RedWaveRising Big Law Firms Promised to Punish Republicans Who Voted to Overthrow Democracy. Now They're Donating to their Campaigns - Rolling Stone @LINK,random,1.46929E+18,1.14581E+18,0,0,0.666666667,0,0.666666667,,,
12849,@USER OTOH to the Left & their MSM & Higher Ed sycophants- all minorities and subgroups are evil IF they're Conservative.,active_learning,1.46932E+18,4451140757,0,1,0.666666667,1,0.666666667,,,
12850,"So are we now not among the stupidest people in the USA? Now the problem is lower-than-average level of executive functioning. Which, by the way, takes intelligence to do. And the ability to keep your thoughts straight. Which appears to be an issue currently at hand. https://t.co/exjzLsHSYf",alon_for_train,1.44522E+18,2596517640,1,0,,1,1,,,
12851,"Biden is doing a lot of what I find is good. The only way to govern is to do just that. Vaccine mandates, I think will get us over the finish line for the pandemic and this bill should start swaying the polls back in the right direction. Especially if wages keep going up...",twitter_features,1.46E+18,1.4427E+18,0,0,0.666666667,0,0.666666667,,,
12852,And makes more sense to charge for use and combat climate change,alon_for_train,1.50E+18,1.46685E+18,0,0,,0,1,,,
12853,There's a easy way to end gun deaths. Get rid of all the REPUBLICANS in Congress. Problem Solved @LINK,active_learning,1.49495E+18,1.3255E+18,0,1,0.666666667,1,1,,,
12854,"@USER Poverty...Illegal Immigrants and Drugs,Gangs,Hunger,Hopelessness,Helplessness,No Healthhcare,Mental and Physical,Illegal Guns,Lack of Law Enforcement,What do expect?? Extra Capital Police Makes You and Capital workers Safer!But that Does Not Address Core issues! LAWLESS JACKSON!!",high_pmi_accounts,1.48686E+18,1.42927E+18,0,0,0.666666667,0,0.666666667,,,
12855,"Mark Meadows, and his crucial role leading up to 01-06-2021 attack, will be key to pinning down Trump and his minions over that deadly insurrection.",twitter_features,1.50E+18,1.48076E+18,1,0,0.8,1,1,,,
12856,"@USER @USER @USER Democratic Humane US-Govt. National Value Raising US-Presidential Executive Order, To Enforce To (Hire+Employ+Appoint+Place+Assign+Keep) All The Unfortunately Misguided US Citizens, As (Already Being + Would Be) Founded As The Unfortunate Insurrectionists, (Directly+Indirectly),",active_learning,1.495E+18,1.45532E+18,0,1,0.666666667,1,0.666666667,,,
12857,@USER People are So Tired of this BS. We know that the Government is in BED with Big Pharma. The DemocRATs are gonna keep this VACILLATION Drama going since there is an Election coming in November. You are Scared that TRUCKER and the Average American has had Enough.,active_learning,1.49033E+18,1.48126E+18,0,0,0.666666667,0,0.666666667,,,
12858,Again making dollars off of Covid on the backs of the American people @LINK,high_pmi_accounts,1.49E+18,923741714,0,0,0.666666667,0,0.666666667,,,
12859,@USER You will never be anything in Washington . VP Harris will not ever think of doing what Trump wanted your no good assshole do . If it two months to said this pack your bags get you a job . You will never be President of our US . You and Trump did nothing in 4 yrs.,perspective_features,1.49001E+18,1.47269E+18,1,0,1,1,1,,,
12860,"@USER @USER Speaking of people being extinguished, the # you bring to the exchange (most dead under Biden), plus those to follow... @LINK",high_pmi_accounts,1.47725E+18,295693554,0,0,1,0,1,,,
12861,"PULLING OUR HEADS OUT OF OUR ""POSTIERIOR'S""...WE THE PEOPLE `!!! NO MORE BANKRUPTING THE USA !!! @LINK",active_learning,1.49283E+18,194018113,1,0,0.666666667,1,0.666666667,,,
12862,We must get this vital legislation passed. The Token Taxonomy Act will help ensure America remains the financial epicenter of the world. @LINK,random,1.44E+18,1.4368E+18,0,0,1,0,1,,,
12863,@USER @USER @USER That doesn't work either. Some or so many just can't afford to pay insurance rates. I drive for a small private sanitation company. The laborers make a hundred dollars a day. What do you think is left for them after taxes? Not much. And this is going on frequently.,random,1.46E+18,7.64427E+17,1,0,0.666666667,1,0.666666667,,,
12864,Joe Biden's tone-deaf presidency #bidenInfaltion #DEMInaction #BidenDementia VOTE RED in NOV @LINK GET RID od Senate DEMS now @USER @USER @USER @USER @USER @USER,active_learning,1.49541E+18,1.31964E+18,1,1,0.666666667,1,1,,,
12865,"@USER Your content has been straight-up culture war drama crap lately, while finding ""nuance"" in Biden still putting kids in camps, nothing on Syria, nothing on your YT about weakness on $15 nor Tanden. Moderate Liberal larping as a Leftist.",active_learning,1.36594E+18,21198712,0,0,0.666666667,0,0.666666667,,,
12866,"@USER And the government is not above committing what amounts to manslaughter at best, and premeditated murder at worst to get the death toll up for fear mongering purposes.",twitter_features,1.49241E+18,1.48462E+18,0,0,1,0,1,,,
12867,@USER Hi Sen Warren I'm homeless living in the woods with my wife and service dog it's very cold here in Massachusetts and any help would be appreciated God bless @LINK,random,1.48E+18,1.45786E+18,0,0,1,0,1,0,0,
12868,"Can we, the Democrats, say if the GOP wins in 2022 or 2024, sue @USER and yell as loud as the GOP. We can rant, god forbid, like tfg if need be.",active_learning,1.44E+18,1.39596E+18,0,0,0.666666667,0,0.666666667,,,
12869,"A great morning read about the #BLM and honest dissent. BLM, Reuters, and the Price of Dissent | City Journal @LINK",active_learning,1.47947E+18,1.47041E+18,0,0,0.666666667,0,0.666666667,,,
12870,@USER @USER I don't understand why we cower before these people!! Stand your ground fight these people with a closed fist!!!! For Christ's sake defend yourself!!!,perspective_features,1.49E+18,1.48351E+18,1,0,1,1,1,,,
12871,"@USER @USER Says one of the she/her people, a climate change alarmist, BLM supporter, mourns George Floyd. Most likely masks her preschool child up(abuse) does not support oil and gas but has her heat cranked, and hates Joe Rogan but hasn't heard him ever. You are only about one side.",active_learning,1.49509E+18,1.48696E+18,0,0,0.666666667,0,0.666666667,,,
12872,Selling children is the only business that has customers. All other businesses are bankrupt. Reportedly Taliban encourage people to sell their children and pay tax to the so-called government. @USER,active_learning,1.49E+18,9.14113E+17,0,0,0.6,0,0.6,,,
12873,@USER The republicans in Congress are planning to destroy democracy as we know it what they have said is that they intend to destroy current members of Congress and the president by humiliating the presidency that want help Americans it will destroy democracy,active_learning,1.49E+18,1093500276,1,0,0.666666667,1,0.666666667,,,
12874,The time for the first Black woman Supreme Court justice is now. @LINK,perspective_features,1.48638E+18,9.90994E+17,0,0,1,0,1,,,
12875,@USER You destroyed Vp Cheney for ymyears even saying he should go to jail. You could care less about Liz cheaney,high_pmi_accounts,1.3925E+18,1483182294,0,0,0.666666667,0,0.666666667,,,
12876,@USER No @LINK 3x that killed Aubry will get a fair trial and most likely will spend their days in prison. We don't need your harassment. Watch because White Privilege may show up with 50 cal.,active_learning,1.46315E+18,1.42386E+18,1,0,0.75,1,1,,,
12877,@USER Biden told Putin that US troops would not get involved. Biden is the democrats genius. This war is on Biden. Should have sanctioned Putin early while he was staging his forces.,twitter_features,1.49503E+18,1.47922E+18,0,0,0.666666667,0,0.666666667,,,
12878,"@USER US should levy rich and powerful people's taxes and levies, is now the best strategy which saves the nation",alon_for_train,1.48757E+18,1.48737E+18,0,0,,0,1,,,
12879,"@USER This is sad, Galt was always a quiet place. I left Sacramento 9 years ago and very glad I did, it was bad then but the liberal government has destroyed the state!",alon_for_train,1.46238E+18,21281979,0,1,,1,1,,,
12880,"@USER @USER Thats because 6 milliom Jewish lives mean nothing to you. Its okay to minimize Hitler as long as we are on the same team, We get it.",perspective_features,1.48848E+18,1.46148E+18,0,0,0.75,0,0.75,,,
12881,@USER President Trump what can be done to fix this why do the conservatives consistently get ran over. How in the world do the Democrats not have to obey the laws yet they can live in America? Why does Brandon Biden get to steal from and kill his own people? The Mexico US border!,active_learning,1.49229E+18,1.1937E+18,1,0,0.666666667,1,0.666666667,,,
12882,"Last year Florida's lead death advocate Ron DeSantis announced that registered Republicans outnumbered registered Democrats for the first time in state history, now we know how they did it, fraud!! expect nothing less from Republicans @USER #TrumpCrimeFamily",active_learning,1.49E+18,1.48757E+18,0,1,1,1,1,,,
12883,"Schumer Helps Sign Ukraine's Death Warrant: Slimy Connections Between Dem, Putin's New Pipeline Surface via @USER @USER",active_learning,1.48746E+18,24679791,1,0,0.666666667,1,0.666666667,,,
12884,"If you have missed this article ,and you have time please give it a read. And if you approve can you please retweet . Thanks WFC The Pressure Campaign on Spotify to Remove Joe Rogan Reveals the Religion of Liberals: Censorship @LINK",active_learning,1.48881E+18,1.42387E+18,0,0,0.75,0,0.75,,,
12885,"@USER @USER Ya see, people of color utilizing their constitutional rights makes me and the #CityIslandCivic klan very uneasy. What's next? We have to share our beaches?! As you can see from my record- i've been pro voter suppression for a long time... @USER",active_learning,1.48387E+18,1.44986E+18,0,1,0.666666667,1,0.666666667,,,
12886,"@USER @USER Antonio you are an evil Man, you will never no peace, you shall blind since you said you are not seeing the way Nigeria government are killing BIAFRANS, Nigeria government kidnapped Mazi nnamdi KANU from Kenya and united nations did nothing,@USER @USER",perspective_features,1.49418E+18,1.4646E+18,1,0,1,1,1,,,
12887,"@USER ""Because of our coordinated efforts""? Color me confused. You were strongly opposed to this, as was every FL Republican Congressional representative. Do be sure to thank @USER and @USER -- they're the ones that made this happen for Floridians.",random,1.48869E+18,96487686,0,0,1,0,1,,,
12888,"Only if she testifies UNDER OATH although with her that probably won't make a difference. HClinton needs to be put on the Domestic Terrorist list along with her cohorts (Obama, Clapper, Brennon, Comey) @LINK",random,1.49365E+18,1.4613E+18,1,0,0.666666667,1,1,1,1,
12889,@USER Neither do I. Androids will be added NLT 3/31. It astounds me how folks expected tens of millions to join with no staggered roll-out.,alon_for_train,1.49578E+18,1.48099E+18,0,0,,0,1,,,
12890,"I have my small brother he worked for British and while the government changed, he received a Call from some British guy to come to the airport, he went to the airport was there for two weeks inside of the airport then they told him go back to your house we will take u next time @LINK",high_pmi_accounts,1.48E+18,1.39779E+18,0,0,1,0,1,,,
12891,Imran Niazi is coward and poltroon. PTI and allies senators are completely under the pressure for the vote of sanjrani. 1. they have been house arrest in Punjab House islamabad 2. PM bound them to take oath on Holy Quran Pak to vote sanjrani. 3. Now hidden cameras detected. Shame,active_learning,1.3703E+18,1.36444E+18,1,0,1,1,1,,,
12892,@USER @USER Repubs will never run things in this country again. All they've done recently is obstruct President Bidens agenda and have none of their own. So vote for what they've done nothing but lie and collect a paycheck. President Biden has done very well.,active_learning,1.49E+18,1.44078E+18,0,0,0.666666667,0,0.666666667,,,
12893,@USER @USER War. what is it good for? War is not healthy for children and other living things.,twitter_features,1.48692E+18,1.48657E+18,0,0,1,0,1,,,
12894,"I trust most will acknowledge, that this president, Biden, is scary, weird and destructive! And open borders, is over populating this country, with not those who will take advantage of every opportunity but who are useless, and going to be paid for that.",twitter_features,1.48E+18,1.48304E+18,1,0,0.666666667,1,1,,,
12895,@USER We are under siege here in Virginia. The Virginia State Senate is the only thing between us and total authoritarianism.,twitter_features,1.50E+18,1.48244E+18,0,0,1,0,1,,,
12896,"Canadian Truckers cannot be allowed to have access to capital, but radical leftist terrorists can. Okay then. https://t.co/MreOj8mSBe",alon_for_train,1.49406E+18,1.48708E+18,0,1,,1,1,,,
12897,"FOR REPUBLICANS: Coronavirus- Covid-19, Fauci warned if you do not get Vaccinated the Covid-19 would @LINK did. You didn't listen, Covid-19 mutated bigger to now DELTA variant Pandemic. Warning, if you don't vax Delta will mutate to something Bigger.",active_learning,1.42E+18,1.42049E+18,0,1,0.6,1,0.6,,,
12898,"This is a sincere message to my fellow Jews who vote for Jew haters. Try this: Say 100 times, in public: ""I am a self loathing l, piece of sh!# Jew. I am a miserable person who hates my heritage & takes it up the arse from Jew haters. I would've voted for Himmler!""",alon_for_train,1.48575E+18,1.32519E+18,1,1,,1,1,,,
12899,Where is the @USER and the @USER from what is happening in #Sudan and the violence and killing against peaceful protesters?,perspective_features,1.49E+18,618726305,0,0,1,0,1,,,
12900,@USER @USER Boycotting an entire state because of politics is just plain stupid. Not everyone in red states agrees with the GOP. Many red states (and blue ones too) are very politically divided. I know...I live in Georgia.,perspective_features,1.48467E+18,1.4542E+18,0,0,0.666666667,0,0.666666667,,,
12901,@USER @USER Another blame game & hindering the pandemic response with the most outrageous & unnerving rhetoric by Trump Allies & Administrations. 30k Americans died & UR deflecting TRUST RESPONSIBILITIES. Sad excuse for Republicans=Failed Leadership @USER level of gov't. Power hungry fools.,active_learning,1.25E+18,4219389855,1,0,0.666666667,1,1,,,
12902,WATCH: The Iranian people are speaking up to protest the Iranian Regime. We will always lift up their voices. Will Joe Biden listen to their voices or ignore them? #No2IR #LongLiveTheShah @LINK,random,1.4954E+18,1.28498E+18,0,0,1,0,1,,,
12903,"Authorities hold a press conference following the release of all hostages from a synagogue in Colleyville, Texas @LINK via @USER",high_pmi_accounts,1.4826E+18,311599942,0,0,1,0,1,,,
12904,Putin must be delighted at all the cool weaponry and ammo that's conveniently be delivered to Ukraine he'll walk away with after a little skirmish.,alon_for_train,1.49295E+18,9.07562E+17,1,0,,1,1,,,
12905,"3/ The people most disenfranchised by the proposed contract are women, the LGBTQ+ community, Black people & people of color, and LMI people. These groups are the vital base of the modern Democratic Party. Though the RIDP has dismissed the concerns of these groups...",perspective_features,1.397E+18,9.66124E+17,0,0,1,0,1,,,
12906,"To all the Republicans,please don't praise Trump anymore,he's a criminal. Also,no self-interest please. Please vote the way your constituents,who helped you get elected prefer you to vote.",active_learning,1.48E+18,1.42245E+18,0,1,1,1,1,,,
12907,@USER The Democrats have been horrible by any metric. Even the staunchest supporter has to be shaking their head.,active_learning,1.48342E+18,2743777949,0,1,0.666666667,1,1,,,
12908,"@USER You P.O.S., JUST BOLD FACED L-I-E-D ON LIVE T.V.! Big surprise... President Trump IS THE REASON WE HAVE VACCINES AT ALL! HE'S the one who created OWS! I LOATH LIARS & YOU ARE EXACTLY THE REASON SO MANY F-O-R-M-E-R DEMOCRATS HAVE CHANGED PARTY AFFILIATION!",active_learning,1.48419E+18,3218793565,1,0,1,1,1,,,
12909,@USER This mayor is brain dead. He will be walking the plank along side Trudope soon enough.,perspective_features,1.49557E+18,1.48652E+18,1,0,0.75,1,0.75,,,
12910,"@USER @USER To say any race some sort of proprietary ownership of the use of a word, is unconstitutional. You don't own language. Constitutional right to Freedom of speech. If this a slur and 'hate speech', It should be hate speech for all races. The answer is to eliminate the word entirely",active_learning,1.49E+18,1.48759E+18,0,0,0.666666667,0,0.666666667,,,
12911,@USER @USER And now the same gun has a new upper which fires a different caliber. @LINK,random,1.49374E+18,9.89227E+17,0,0,1,0,1,,,
12912,@USER @USER @USER Are you pro-science? The @USER has admitted the face masks do not work; why do you feel it's necessary to do this to children?,alon_for_train,1.49474E+18,20335313,0,0,,0,1,,,
12913,"@USER This is what ""Defund our Police"" got us. Hopefully some idiots that run our government will get this turned around.",perspective_features,1.47442E+18,43000612,1,0,0.666666667,1,0.666666667,,,
12914,@USER @USER @USER This is just for show. They can NOT allow Joe Biden to make military decisions. There is no way in hell they do what this guy tells them to do. Id bet my house on it.,twitter_features,1.49557E+18,1.48684E+18,0,0,0.666666667,0,0.666666667,,,
12915,Kremlin says no concrete plans for summit with Biden over Ukraine @LINK,random,1.49575E+18,13544232,0,0,1,0,1,,,
12916,"@USER @USER @USER @USER @USER @LINK minded people and discuss the topics that are important to them. We should not be wasting a minute of time during the school day discussing this. Basic math and reading comprehension skills are dropping nationwide because the ""woke"" leftist mob is wasting far too...",random,1.49149E+18,1.48609E+18,0,0,0.666666667,0,0.666666667,,,
12917,"Happening now! Join us for Portland City Club's ""State of the Region"" with our Executive Director, Marcus C. Mundy, in conversation with Metro Council President Lynn Peterson: @LINK @USER @USER",random,1.48462E+18,2984503945,0,0,1,0,1,,,
12918,Opportunity zones incentivize developers to invest in marginalized areas (20% or more poverty rate) in need of revitalization. This Innovative policy provides quality jobs. Now we need to train the locals for these jobs so THEY get hired & end the cycle of poverty. @LINK,high_pmi_accounts,1.29723E+18,24082975,0,0,1,0,1,,,
12919,@USER Hey Mitch who cares about your vaccine u took a crap on Americans yesterday. Your a rhino and u gave the Democrats what they wanted.,active_learning,1.44642E+18,1.3892E+18,0,0,0.666666667,0,0.666666667,,,
12920,Gutfeld: Students create petition to keep mask mandate in place @LINK via @USER,high_pmi_accounts,1.49482E+18,378273505,0,0,0.666666667,0,0.666666667,,,
12921,@USER @USER Sad.... Stop insulting Americans ! I'm an independent like 43% of voters. We arent impressed and VERY sick of being called socialists because we care. Because we aren't so greedy we have to buy elections. Because America is more than Republicans. We don't need to follow a failure,alon_for_train,1.49E+18,468589378,1,1,,1,1,,,
12922,"@USER @USER @USER Here is the problem with that. Jews are a small group. We do not proselytize so our religion grows at a slow rate. This enables large groups of people to blame and hate communities of jews. We see this throughout history, the peasants crusade, the black death, and the holocaust.",perspective_features,1.40E+18,1.39684E+18,0,0,0.666666667,0,0.666666667,,,
12923,A)I've been watching you tube since I've been sick. Lots of crap but lots of good to. There's things I want too say. 1. Cops who get arrested for DUI should have an alternative to losing their career and their pension over 1 mistake. These guys are humans and have issues to. If,twitter_features,1.48425E+18,385261880,1,0,0.75,1,0.75,,,
12924,Tucker Carlson: Biden's southern border policy may be the most destructive thing any administration has done @LINK,high_pmi_accounts,1.47238E+18,1.24578E+18,0,0,0.75,0,0.75,,,
12925,Why are Sinema and Manchin so content with republicans stealing elections?,active_learning,1.49422E+18,1.48076E+18,0,1,0.666666667,1,0.666666667,,,
12926,Why @USER. Why? Indian immigrants' lives are being destroyed by you. We deserve Equality. Nothing More. Nothing Less. Include 60002/3/4 & submit to Senate Parliamentarian. #DurbinBansIndians #DurbinBlocksLegalImmigrants @USER @USER,active_learning,1.44E+18,1.43787E+18,0,0,0.666666667,0,0.666666667,,,
12927,"@USER @USER @USER Could u say the same for Ryan Guillen, a state representative in Texas, or Victor Jimenez or worked with the D.C. mayor? Did the Democrats leave them? They swapped because they believed the Left went to mask and lawless cult.",active_learning,1.49443E+18,1.22012E+18,0,0,0.666666667,0,0.666666667,,,
12928,@USER I hate the separation of family but it's so common anymore. Internet is forever. Your children will see this someday and interpret @LINK it out loud and think of what you are teaching from a prospective other than yours right now.,perspective_features,1.46187E+18,38171286,0,0,1,0,1,,,
12929,@USER @USER Too bad that the democrats incentivized laziness. Then we wouldn't need immigrants. Now if we could do a one for one swap...,twitter_features,1.49177E+18,1.48462E+18,0,1,0.666666667,1,1,,,
12930,Former Secretary of State Mike Pompeo joins the Brian Kilmeade Show to discuss the weakness coming from the Biden Administration with growing concerns of Russia-Ukraine controversy. @LINK,high_pmi_accounts,1.48739E+18,1.31209E+18,0,0,1,0,1,,,
12931,You really should understand how this has impacted the US economy. 90% of truckers are vaxxed and working. The other 10% can still drive domestically. Holding the economy hostage will never convert people to your cause. @LINK,high_pmi_accounts,1.49E+18,1.04438E+18,0,0,0.666666667,0,0.666666667,,,
12932,More info: Also we know main stream liberal news and talk shows refuse to talk about Durham indictments- we should stop watching their channels since they pushed the Russian lies for yrs. they do not deserve ratings. @USER,active_learning,1.49343E+18,805375394,0,1,0.666666667,1,0.666666667,,,
12933,"@USER We, the American public, is more dissatisfied with the current state of OUR country, because of you @USER",high_pmi_accounts,1.44774E+18,1.20173E+18,0,0,0.666666667,0,0.666666667,,,
12934,@USER Are you serious?? Do you even need to ask?? I can't wait for him to come back!! Instead of this parade of clowns running this country now.,perspective_features,1.48763E+18,1.15191E+18,1,0,0.666666667,1,0.666666667,,,
12935,This is so sad - I fully believe that the one world order and their left wing comrades got rid of Trump and now Netanyahu - the two best leaders in the world.,active_learning,1.40476E+18,35907241,0,0,1,0,1,,,
12936,Talking heads today said $0.18 gas tax holiday no big deal. At my gas station the price has not gone up$0.18 in the past 6 months. It would more than make up for the gas increase. Also Ohio republicans raised the gas tax I few years ago not good,high_pmi_accounts,1.49E+18,8.36237E+17,1,0,0.666666667,1,1,,,
12937,@USER Veto the omnibus bill. It is a Christmas present for the communists.,active_learning,1.20734E+18,15741003,0,1,0.75,1,0.75,,,
12938,"It is 2021 , not 1991 of @USER . The second @USER , @USER Feltman , the special envoy of the crooked #USA to the #HornOfAfrica , is working day & night to bring back the crooked-terrorist TPLF to power. @USER @USER @USER @USER @LINK",active_learning,1.46386E+18,2509019281,1,0,0.666666667,1,0.666666667,,,
12939,"I told @USER of the @USER, ""As a mom and former teacher, seeing the willingness of the Left to target our children and sacrifice their mental, physical, and emotional health to further their tyrannical agenda solicits outrage. This is child abuse."" @LINK",active_learning,1.49083E+18,1.40715E+18,0,0,0.666666667,0,0.666666667,,,
12940,"Conservatives by definition, want the right to succeed or fail with limited government interference. Liberals by definition, want government to take charge while minimizing individual success and ensuring that failures have minimal to no consequences.",active_learning,1.47556E+18,1.47473E+18,0,0,0.666666667,0,0.666666667,,,
12941,1. Michael Rapaport votes for Democrats 2. Democrats create national crime wave 3. Michael Rapaport is shocked * YOU ARE HERE * 4. Michael Rapaport continues to vote for Democrats @LINK,active_learning,1.4879E+18,505279687,1,1,0.666666667,1,0.666666667,,,
12942,"@USER The only sad and pathetic point is you Ted Cruz that you are a senator and smell the halls of Congress with your cowardly BS, and more than willing to let police, POLICE, be killed and abused in the Capitol. Take your pathetic ass to Cancun. A COWARD.",twitter_features,1.49E+18,1.48235E+18,1,0,1,1,1,,,
12943,"@USER Sadly it has started to move from 2 to 3. I remember when the democrat party used to be about free speech and pushing back against ""the man."" Now they are ""the man.""",active_learning,1.49362E+18,1.47343E+18,0,0,0.666666667,0,0.666666667,,,
12944,"The so called ""Ninjas"" better be sued and pay for this. We as tax payers in AZ don't have to pay for this #Fraudit. @USER where are you? Since our AG is busy running for Senate and not caring. @USER Why are you silent? This is unacceptable. @LINK",active_learning,1.42E+18,69945361,1,0,0.6,1,0.8,,,
12945,Maybe Americans could ask the Truckers to all do a convoy to the southern border and make a stand to stop the illegal border crossers that the UN is paying to invade our nation?,random,1.4955E+18,70429115,0,0,0.666666667,0,0.666666667,,,
12946,"China is using mockups of US ships for target practice, meanwhile the US @USER is busy trying to discharge thousands of warfighters over a COVID vaccine mandate. @LINK",high_pmi_accounts,1.45786E+18,1.13671E+18,0,0,1,0,1,,,
12947,@USER I would say that the plot to allow all these illegals pour into our country from all over the world could be classified as a terrorist plot,perspective_features,1.45308E+18,1.40225E+18,1,0,0.666666667,1,0.666666667,,,
12948,@USER Guess what if it was me I would invoke it at every question! This is all bullshit and a waist of TAX PAYERS MONEY.,twitter_features,1.48386E+18,1.4782E+18,1,0,1,1,1,,,
12949,"This Thread! When, when, will our military leadership denounce this anti-American threat coming from within which inspires the rest? All wrapped up in the American flag, too. They are garbage. @LINK",perspective_features,1.48706E+18,45979119,1,0,1,1,1,,,
12950,I don't know why Republicans yhink that taking photos with guns make them look tough. It shows their inherent weakness @USER,active_learning,1.48E+18,1.04661E+18,0,1,0.666666667,1,1,,,
12951,"@USER You are filthy cbc. Demonizing ""freedom"" now? At least you insurrectionist liberal devils are right out in the open for all ton see. It only helps us deplete your of funds. End the mandates that violate charter freedoms or protests will continue. bigots!",perspective_features,1.49306E+18,1.48717E+18,1,1,1,1,1,,,
12952,@USER I agree with that. The root cause is the business does not get held accountable they don't do anything about it & it continues while people suffer. We have to hit them right where it hurts. Companies shouldn't be able to do business if they can't even uphold Civil Rights Act,twitter_features,1.49542E+18,1.20045E+18,0,0,0.666666667,0,0.666666667,,,
12953,@USER @USER Again? You post the same thing 10x a day. Run for the senate if you want control if not deal with the house were there is 3 times the people so you can pass the most ridiculous laws,perspective_features,1.47235E+18,2733894671,1,0,0.666666667,1,0.666666667,,,
12954,"@USER FYI: lying is making claims that are untrue... you claim to know things that are not true, and you claim they are facts, and you act like an anti-semite blaming the state of Isreal, which just so happens to represent the Jewish People.. (don't bullshit me and tell me otherwise).",twitter_features,1.49264E+18,552084549,1,0,0.666666667,1,1,1,0,intolerance of others
12955,"NAACP, House Democrat Sues Trump and Giuliani After Jan. 6 Capitol Breach @LINK via @USER",active_learning,1.3618E+18,104576154,0,0,0.6,0,0.6,,,
12956,"@USER @USER The other thing she neglected is that by postponing tax, you can keep $ working in market and with time that offsets tax increase. Also, taxes don't go up in linear fashion. Unless you have crystal ball & know when rates will be up or down, postpone taxes.",random,1.49197E+18,1.41802E+18,0,0,1,0,1,,,
12957,@USER We need to FLUSH all the Democratic party out of Oregon,active_learning,1.49502E+18,1.37366E+18,0,1,1,1,1,,,
12958,Our #SIV were denied due to termination & HR LOR. Some of us already got targeted by #Taliban. We shouldn't die because of termination & HR LOR. We are #US #allies & our lives matter. @USER @USER @USER @USER @USER @USER @USER @USER @LINK @LINK,active_learning,1.42E+18,1.39976E+18,0,0,0.666666667,0,0.666666667,,,
12959,"117th Congress apocryphal made ballot drop mailbox USPS felony's evidence don't give legitimacy for any candidates 435 representatives & 33 from 100 senators for 'themselves investigate & issue subpoenas & legislate any laws, as voting rights Jonh R Lewis for cover up themselves @LINK",active_learning,1.48541E+18,1.43435E+18,0,0,0.75,0,0.75,,,
12960,@USER Can we still order Chinese wives or did your gf shut that down when she fled? Do you prefer Chinese spies over your wife or are you just that stupid?,perspective_features,1.34078E+18,45734549,1,0,0.666666667,1,1,,,
12961,why aren't we seeing this on social media this is very important @LINK @LINK,high_pmi_accounts,1.49511E+18,8.86269E+17,0,0,1,0,1,,,
12962,"@USER So much for a fair & speedy trial. Dare question a Democrat win?? Off to the dungeons. Here this man is frothing at the mouth, wanting more because HIS SIDE won... If they won, what's the harm in showing the evidence, which is still sealed.",active_learning,1.49558E+18,1.42803E+18,1,0,1,1,1,,,
12963,@USER @USER @USER @USER @USER Re read my first response. The Republican Party will never age out because about half of the lefties mature and leave the left. Happens year after year. Oh and your numbers are wrong. Republican Party is actually growing. @LINK,active_learning,1.49107E+18,1.45916E+18,0,1,1,1,1,,,
12964,BoJo's Eco-Minister Insists Fracking Ban Must Stay Because 'UK Isn't Utah' @LINK via @USER,high_pmi_accounts,1.49343E+18,65685592,1,0,1,1,1,,,
12965,Loudoun County Public Schools drops mask mandate hours after Youngkin signs opt-out law @LINK #NoMasksInClass Thank you @USER for leading the charge,random,1.49429E+18,3473592465,0,0,1,0,1,,,
12966,"*huge win for Democrats. I think you got confused there Mark. Still coping after McAsshole lost? Couldn't overturn that, huh? @LINK",active_learning,1.48996E+18,1.48318E+18,1,0,0.666666667,1,1,,,
12967,"Remember,,, the Republicans were accused (Falsely) of being Nazis. This is only going to get worse if Americans don't wake up. @LINK",perspective_features,1.49203E+18,1.41896E+18,0,0,0.666666667,0,0.666666667,,,
12968,"@USER @USER Equating Social Democracy to merely an aesthetic sensibility or policy interest of hipsters essentially - is ridiculous. Biden could have supported many different policies which can be empirically proven to improve the working conditions of all Americans, except chose not to.",active_learning,1.32399E+18,21198712,0,1,0.666666667,1,0.666666667,,,
12969,@USER This is a tough choice to let Jeff Bezos get richer while he provides great service to Americans with Amazon or give more taxpayer money to Big Government so it can waste it on mismanaged social programs.,twitter_features,1.49E+18,1.48682E+18,0,0,1,0,1,,,
